7.993496e+002,9.587552e+001
8.003138e+002,9.613475e+001
8.012781e+002,9.637257e+001
8.022423e+002,9.652241e+001
8.032065e+002,9.651413e+001
8.041708e+002,9.633038e+001
8.051350e+002,9.600589e+001
8.060992e+002,9.560822e+001
8.070635e+002,9.520681e+001
8.080277e+002,9.484571e+001
8.089919e+002,9.453683e+001
8.099562e+002,9.426258e+001
8.109204e+002,9.399222e+001
8.118846e+002,9.370833e+001
8.128489e+002,9.341089e+001
8.138131e+002,9.311677e+001
8.147773e+002,9.284608e+001
8.157416e+002,9.261068e+001
8.167058e+002,9.240378e+001
8.176700e+002,9.220535e+001
8.186343e+002,9.199274e+001
8.195985e+002,9.175928e+001
8.205627e+002,9.151971e+001
8.215270e+002,9.130703e+001
8.224912e+002,9.116257e+001
8.234554e+002,9.111655e+001
8.244197e+002,9.117485e+001
8.253839e+002,9.131071e+001
8.263481e+002,9.147338e+001
8.273124e+002,9.160179e+001
8.282766e+002,9.164343e+001
8.292408e+002,9.156451e+001
8.302051e+002,9.135291e+001
8.311693e+002,9.101488e+001
8.321335e+002,9.057242e+001
8.330978e+002,9.005876e+001
8.340620e+002,8.951808e+001
8.350262e+002,8.899930e+001
8.359905e+002,8.855096e+001
8.369547e+002,8.821376e+001
8.379189e+002,8.801330e+001
8.388832e+002,8.795292e+001
8.398474e+002,8.800719e+001
8.408116e+002,8.812080e+001
8.417759e+002,8.821669e+001
8.427401e+002,8.821183e+001
8.437043e+002,8.803312e+001
8.446686e+002,8.763026e+001
8.456328e+002,8.698273e+001
8.465970e+002,8.610179e+001
8.475613e+002,8.502978e+001
8.485255e+002,8.383714e+001
8.494897e+002,8.261521e+001
8.504540e+002,8.146627e+001
8.514182e+002,8.049303e+001
8.523824e+002,7.979036e+001
8.533467e+002,7.943888e+001
8.543109e+002,7.949680e+001
8.552751e+002,7.998987e+001
8.562394e+002,8.090219e+001
8.572036e+002,8.217459e+001
8.581678e+002,8.371406e+001
8.591321e+002,8.540961e+001
8.600963e+002,8.714987e+001
8.610605e+002,8.883562e+001
8.620248e+002,9.038553e+001
8.629890e+002,9.173961e+001
8.639532e+002,9.286243e+001
8.649175e+002,9.374574e+001
8.658817e+002,9.440826e+001
8.668459e+002,9.488797e+001
8.678102e+002,9.523154e+001
8.687744e+002,9.548254e+001
8.697386e+002,9.567309e+001
8.707029e+002,9.582169e+001
8.716671e+002,9.593551e+001
8.726313e+002,9.601687e+001
8.735956e+002,9.606957e+001
8.745598e+002,9.610057e+001
8.755240e+002,9.611951e+001
8.764883e+002,9.613503e+001
8.774525e+002,9.615163e+001
8.784167e+002,9.616827e+001
8.793810e+002,9.618047e+001
8.803452e+002,9.618369e+001
8.813094e+002,9.617699e+001
8.822737e+002,9.616376e+001
8.832379e+002,9.614998e+001
8.842021e+002,9.614095e+001
8.851664e+002,9.613839e+001
8.861306e+002,9.613961e+001
8.870948e+002,9.613883e+001
8.880591e+002,9.613098e+001
8.890233e+002,9.611449e+001
8.899875e+002,9.609207e+001
8.909518e+002,9.606934e+001
8.919160e+002,9.605149e+001
8.928802e+002,9.604085e+001
8.938445e+002,9.603561e+001
8.948087e+002,9.603125e+001
8.957729e+002,9.602331e+001
8.967372e+002,9.600993e+001
8.977014e+002,9.599298e+001
8.986656e+002,9.597625e+001
8.996299e+002,9.596326e+001
9.005941e+002,9.595497e+001
9.015583e+002,9.594887e+001
9.025226e+002,9.594004e+001
9.034868e+002,9.592420e+001
9.044510e+002,9.589985e+001
9.054153e+002,9.586911e+001
9.063795e+002,9.583646e+001
9.073438e+002,9.580676e+001
9.083080e+002,9.578240e+001
9.092722e+002,9.576253e+001
9.102365e+002,9.574376e+001
9.112007e+002,9.572212e+001
9.121649e+002,9.569511e+001
9.131292e+002,9.566249e+001
9.140934e+002,9.562582e+001
9.150576e+002,9.558684e+001
9.160219e+002,9.554610e+001
9.169861e+002,9.550251e+001
9.179503e+002,9.545365e+001
9.189146e+002,9.539738e+001
9.198788e+002,9.533318e+001
9.208430e+002,9.526194e+001
9.218073e+002,9.518542e+001
9.227715e+002,9.510527e+001
9.237357e+002,9.502251e+001
9.247000e+002,9.493787e+001
9.256642e+002,9.485338e+001
9.266284e+002,9.477357e+001
9.275927e+002,9.470589e+001
9.285569e+002,9.465870e+001
9.295211e+002,9.463853e+001
9.304854e+002,9.464670e+001
9.314496e+002,9.467753e+001
9.324138e+002,9.471882e+001
9.333781e+002,9.475470e+001
9.343423e+002,9.477052e+001
9.353065e+002,9.475739e+001
9.362708e+002,9.471432e+001
9.372350e+002,9.464816e+001
9.381992e+002,9.457085e+001
9.391635e+002,9.449556e+001
9.401277e+002,9.443317e+001
9.410919e+002,9.439006e+001
9.420562e+002,9.436758e+001
9.430204e+002,9.436298e+001
9.439846e+002,9.437074e+001
9.449489e+002,9.438424e+001
9.459131e+002,9.439670e+001
9.468773e+002,9.440231e+001
9.478416e+002,9.439628e+001
9.488058e+002,9.437449e+001
9.497700e+002,9.433212e+001
9.507343e+002,9.426164e+001
9.516985e+002,9.415022e+001
9.526627e+002,9.397871e+001
9.536270e+002,9.372339e+001
9.545912e+002,9.336150e+001
9.555554e+002,9.288020e+001
9.565197e+002,9.228652e+001
9.574839e+002,9.161444e+001
9.584481e+002,9.092599e+001
9.594124e+002,9.030371e+001
9.603766e+002,8.983611e+001
9.613408e+002,8.959930e+001
9.623051e+002,8.963972e+001
9.632693e+002,8.996249e+001
9.642335e+002,9.052942e+001
9.651978e+002,9.126768e+001
9.661620e+002,9.208634e+001
9.671262e+002,9.289591e+001
9.680905e+002,9.362502e+001
9.690547e+002,9.422964e+001
9.700189e+002,9.469424e+001
9.709832e+002,9.502638e+001
9.719474e+002,9.524774e+001
9.729116e+002,9.538514e+001
9.738759e+002,9.546391e+001
9.748401e+002,9.550432e+001
9.758043e+002,9.552088e+001
9.767686e+002,9.552340e+001
9.777328e+002,9.551851e+001
9.786970e+002,9.551052e+001
9.796613e+002,9.550190e+001
9.806255e+002,9.549332e+001
9.815897e+002,9.548424e+001
9.825540e+002,9.547327e+001
9.835182e+002,9.545921e+001
9.844824e+002,9.544189e+001
9.854467e+002,9.542231e+001
9.864109e+002,9.540222e+001
9.873751e+002,9.538335e+001
9.883394e+002,9.536625e+001
9.893036e+002,9.534999e+001
9.902678e+002,9.533196e+001
9.912321e+002,9.530879e+001
9.921963e+002,9.527728e+001
9.931605e+002,9.523536e+001
9.941248e+002,9.518260e+001
9.950890e+002,9.512006e+001
9.960532e+002,9.504981e+001
9.970175e+002,9.497435e+001
9.979817e+002,9.489614e+001
9.989459e+002,9.481754e+001
9.999102e+002,9.474104e+001
1.000874e+003,9.466919e+001
1.001839e+003,9.460440e+001
1.002803e+003,9.454810e+001
1.003767e+003,9.450008e+001
1.004731e+003,9.445805e+001
1.005696e+003,9.441800e+001
1.006660e+003,9.437512e+001
1.007624e+003,9.432487e+001
1.008588e+003,9.426314e+001
1.009552e+003,9.418488e+001
1.010517e+003,9.408156e+001
1.011481e+003,9.393858e+001
1.012445e+003,9.373465e+001
1.013409e+003,9.344502e+001
1.014374e+003,9.304902e+001
1.015338e+003,9.254108e+001
1.016302e+003,9.194134e+001
1.017266e+003,9.130152e+001
1.018231e+003,9.070184e+001
1.019195e+003,9.023760e+001
1.020159e+003,8.999809e+001
1.021123e+003,9.004359e+001
1.022088e+003,9.038782e+001
1.023052e+003,9.099232e+001
1.024016e+003,9.177425e+001
1.024980e+003,9.262579e+001
1.025944e+003,9.343953e+001
1.026909e+003,9.413200e+001
1.027873e+003,9.465815e+001
1.028837e+003,9.501319e+001
1.029801e+003,9.522303e+001
1.030766e+003,9.532843e+001
1.031730e+003,9.536958e+001
1.032694e+003,9.537596e+001
1.033658e+003,9.536382e+001
1.034623e+003,9.533943e+001
1.035587e+003,9.530498e+001
1.036551e+003,9.526308e+001
1.037515e+003,9.521832e+001
1.038479e+003,9.517559e+001
1.039444e+003,9.513748e+001
1.040408e+003,9.510277e+001
1.041372e+003,9.506707e+001
1.042336e+003,9.502553e+001
1.043301e+003,9.497560e+001
1.044265e+003,9.491862e+001
1.045229e+003,9.485859e+001
1.046193e+003,9.479978e+001
1.047158e+003,9.474378e+001
1.048122e+003,9.468851e+001
1.049086e+003,9.462900e+001
1.050050e+003,9.456013e+001
1.051015e+003,9.447913e+001
1.051979e+003,9.438646e+001
1.052943e+003,9.428471e+001
1.053907e+003,9.417619e+001
1.054871e+003,9.406053e+001
1.055836e+003,9.393432e+001
1.056800e+003,9.379268e+001
1.057764e+003,9.363243e+001
1.058728e+003,9.345473e+001
1.059693e+003,9.326594e+001
1.060657e+003,9.307570e+001
1.061621e+003,9.289362e+001
1.062585e+003,9.272576e+001
1.063550e+003,9.257301e+001
1.064514e+003,9.243150e+001
1.065478e+003,9.229538e+001
1.066442e+003,9.215940e+001
1.067406e+003,9.202038e+001
1.068371e+003,9.187670e+001
1.069335e+003,9.172619e+001
1.070299e+003,9.156342e+001
1.071263e+003,9.137830e+001
1.072228e+003,9.115514e+001
1.073192e+003,9.087282e+001
1.074156e+003,9.050392e+001
1.075120e+003,9.001376e+001
1.076085e+003,8.935979e+001
1.077049e+003,8.849506e+001
1.078013e+003,8.737740e+001
1.078977e+003,8.598528e+001
1.079942e+003,8.433681e+001
1.080906e+003,8.250578e+001
1.081870e+003,8.062685e+001
1.082834e+003,7.888471e+001
1.083798e+003,7.748730e+001
1.084763e+003,7.662737e+001
1.085727e+003,7.644247e+001
1.086691e+003,7.698317e+001
1.087655e+003,7.819996e+001
1.088620e+003,7.995323e+001
1.089584e+003,8.204361e+001
1.090548e+003,8.425312e+001
1.091512e+003,8.638464e+001
1.092477e+003,8.828919e+001
1.093441e+003,8.987694e+001
1.094405e+003,9.111354e+001
1.095369e+003,9.200762e+001
1.096333e+003,9.259602e+001
1.097298e+003,9.293130e+001
1.098262e+003,9.307301e+001
1.099226e+003,9.308266e+001
1.100190e+003,9.301933e+001
1.101155e+003,9.293513e+001
1.102119e+003,9.286969e+001
1.103083e+003,9.284496e+001
1.104047e+003,9.286333e+001
1.105012e+003,9.290981e+001
1.105976e+003,9.295867e+001
1.106940e+003,9.298240e+001
1.107904e+003,9.296059e+001
1.108869e+003,9.288559e+001
1.109833e+003,9.276408e+001
1.110797e+003,9.261457e+001
1.111761e+003,9.246198e+001
1.112725e+003,9.233163e+001
1.113690e+003,9.224343e+001
1.114654e+003,9.220842e+001
1.115618e+003,9.222704e+001
1.116582e+003,9.228944e+001
1.117547e+003,9.237728e+001
1.118511e+003,9.246683e+001
1.119475e+003,9.253259e+001
1.120439e+003,9.255146e+001
1.121404e+003,9.250533e+001
1.122368e+003,9.238239e+001
1.123332e+003,9.217619e+001
1.124296e+003,9.188339e+001
1.125260e+003,9.150046e+001
1.126225e+003,9.102109e+001
1.127189e+003,9.043475e+001
1.128153e+003,8.972700e+001
1.129117e+003,8.888149e+001
1.130082e+003,8.788312e+001
1.131046e+003,8.672187e+001
1.132010e+003,8.539689e+001
1.132974e+003,8.392050e+001
1.133939e+003,8.232164e+001
1.134903e+003,8.064803e+001
1.135867e+003,7.896719e+001
1.136831e+003,7.736426e+001
1.137796e+003,7.593720e+001
1.138760e+003,7.478817e+001
1.139724e+003,7.401182e+001
1.140688e+003,7.368178e+001
1.141652e+003,7.383855e+001
1.142617e+003,7.448195e+001
1.143581e+003,7.557050e+001
1.144545e+003,7.702792e+001
1.145509e+003,7.875419e+001
1.146474e+003,8.063876e+001
1.147438e+003,8.257241e+001
1.148402e+003,8.445726e+001
1.149366e+003,8.621389e+001
1.150331e+003,8.778592e+001
1.151295e+003,8.914176e+001
1.152259e+003,9.027296e+001
1.153223e+003,9.118994e+001
1.154188e+003,9.191570e+001
1.155152e+003,9.247888e+001
1.156116e+003,9.290778e+001
1.157080e+003,9.322630e+001
1.158044e+003,9.345184e+001
1.159009e+003,9.359592e+001
1.159973e+003,9.366547e+001
1.160937e+003,9.366535e+001
1.161901e+003,9.360050e+001
1.162866e+003,9.347802e+001
1.163830e+003,9.330856e+001
